name,rarity,attunementRequired,cursed,sentient,weight,baseItem,itemType,conditionImmunities,damageImmunities,damageResistances,firearm,range,weapon,weaponBonus,weaponCategory,weaponProperty,damage1,damage1Type,damage2,grantsProficiency,armor,armorClassBonus,armorClassFixed,requiredStrength,stealth,poison,tattoo,savingThrowBonus,spellAttackBonus,spellSaveDCBonus,charges,recharge,attachedSpells
Talking Doll,common,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tangler Grenade,none,0,0,0,0.0,,OTH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tankard,none,0,0,0,1.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tankard of Plenty,unknown (magic),0,0,0,0.0,,OTH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tankard of Sobriety,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tantan,none,0,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Taol,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tearulai,very rare,1,0,1,3.0,longsword|phb,M,,,,0,,0,0,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,6,dawn,"fly,polymorph,transport via plants"
Teeth of Dahlver-Nar,artifact,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,2,,0,0,0,0,0,0,0,8,dawn,"sanctuary,counterspell,dominate monster"
Tej,none,0,0,0,5.0,,FD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Teleporter Ring,unknown (magic),0,0,0,0.0,,RG,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tentacle Rod,rare,1,0,0,2.0,,RD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
The Bloody End,artifact,1,0,1,4.0,morningstar|PHB,M,,,,0,,1,1,martial,,1D8,P,1D8,0,0,0,,0,0,0,0,0,0,0,0,,"charm person,dominate person,fear"
The Codicil of White,unknown (magic),0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
The Incantations of Iriolarthas,unknown,0,0,0,3.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
The Infernal Machine of Lum the Mad,artifact,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,"conjure animals,summon lesser demons|XGE,conjure minor elementals,conjure woodland beings,summon greater demon|XGE,conjure elemental,conjure fey,wish,speak with animals,legend lore,Mordenkainen's faithful hound,gaseous form,raise dead,nondetection,mage hand,speak with plants,goodberry,prestidigitation,detect thoughts,misty step,daylight,light,divination,remove curse,lesser restoration,greater restoration,invisibility,teleport,haste,slow,healing word,modify memory,unseen servant,comprehend languages,zone of truth"
Theki Root,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Thelarr,none,0,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Thermal Cube,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Thessaltoxin,none,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,1,0,0,0,0,0,,polymorph
Thessaltoxin Antidote,uncommon,0,0,0,0.0,,P,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Thieves' Tools,none,0,0,0,1.0,,T,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Three-Dragon Ante Set,none,0,0,0,0.0,,GS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Thunder Absorbing Tattoo,very rare,1,0,0,0.0,,,,,thunder,0,,0,0,,,0,,0,0,0,0,,0,0,0,1,0,0,0,0,,
Tiger Eye,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Timepiece of Travel,very rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,1,0,0,0,,"longstrider,teleport"
Tinderbox,none,0,0,0,1.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tinderstrike,legendary,1,0,0,1.0,dagger|phb,M,,,fire,0,20/60,0,2,simple,"F,L,T",1D4,P,1D4,1,0,0,,0,0,0,0,0,0,0,0,,dominate monster
Tinker's Tools,none,0,0,0,10.0,,AT,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tiny jade figurine (River Heralds),none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tocken,none,0,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tome of Clear Thought,very rare,0,0,0,5.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tome of Leadership and Influence,very rare,0,0,0,5.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tome of Strahd,none,0,0,0,5.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tome of the Stilled Tongue,legendary,1,0,0,5.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tome of Understanding,very rare,0,0,0,5.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Topaz,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Torch,none,0,0,0,1.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Torpor,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,1,0,0,0,0,0,,
Totem,none,0,0,0,0.0,,SCF,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Tourmaline,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Travel Alchemical Kit,uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,1,0,0,,0,0,0,0,0,0,0,0,,
Traveler's Clothes,none,0,0,0,4.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Treasure chest crafted of exotic wood with gold fittings and opals (Brazen Coalition),none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Treebane,unknown (magic),0,0,0,2.0,battleaxe|phb,M,,,,0,,0,0,martial,V,1D8,S,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Trident of Fish Command,uncommon,1,0,0,4.0,trident|phb,M,,,,0,20/60,0,0,martial,"T,V",1D6,P,1D6,0,0,0,,0,0,0,0,0,0,0,3,dawn,dominate beast
Trinket,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Trinket,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Trinket,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Trinket,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Truth Serum,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,1,0,0,0,0,0,,zone of truth
Turquoise,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Two-Birds Sling,rare,0,0,0,0.0,sling|PHB,R,,,,0,30/120,1,1,simple,A,1D4,B,1D4,0,0,0,,0,0,0,0,0,0,0,0,,
Two-Person Tent,none,0,0,0,20.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Unbreakable Arrow,common,0,0,0,0.0,,A,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Uncommon Glamerweave,uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Universal Solvent,legendary,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Vanrak's Mithral Shirt,uncommon,0,0,0,20.0,chain shirt|phb,MA,,,,0,,0,0,,,0,,0,0,0,0,13,0,0,0,0,0,0,0,0,,
Velvet doublet with gold buttons (Legion of Dusk),none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Ventilating Lungs,rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,dawn,gust of wind
Verminshroud,legendary,1,0,0,0.0,,,disease,,poison,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,"polymorph,insect plague"
Veteran's Cane,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Vial,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Vial of Stardust,unknown,0,0,0,0.0,,OTH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,dream
Viol,none,0,0,0,1.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Voting Kit,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,charm person
Vox Seeker,common,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Voyager Staff,very rare,1,0,0,4.0,,,,,,0,,0,1,simple,V,1D6,B,1D6,0,0,0,,0,0,0,0,0,1,0,10,dawn,
Wagon,none,0,0,0,400.0,,VEH,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wand of Binding,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,"hold monster,hold person"
Wand of Conducting,common,0,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,dawn,
Wand of Enemy Detection,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,
Wand of Entangle,uncommon,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,entangle
Wand of Fear,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,command
Wand of Fireballs,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,fireball
Wand of Lightning Bolts,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,lightning bolt
Wand of Magic Detection,uncommon,0,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,dawn,detect magic
Wand of Magic Missiles,uncommon,0,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,magic missile
Wand of Orcus,artifact,1,0,1,4.0,mace|phb,WD,,,,0,,0,3,simple,,1D6,B,1D6,0,0,3,,0,0,0,0,0,0,0,7,dawn,"animate dead,blight,circle of death,finger of death,power word kill,speak with dead"
Wand of Paralysis,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,
Wand of Polymorph,very rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,polymorph
Wand of Pyrotechnics,common,0,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,
Wand of Scowls,common,0,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,dawn,
Wand of Secrets,uncommon,0,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,dawn,
Wand of Smiles,common,0,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,dawn,
Wand of Viscid Globs,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,midnight,
Wand of Web,uncommon,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,web
Wand of Winter,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,"ray of frost,sleet storm,ice storm"
Wand of Wonder,rare,1,0,0,1.0,,WD,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,7,dawn,"slow,faerie fire,gust of wind,detect thoughts,stinking cloud,lightning bolt,enlarge/reduce,darkness,fireball,invisibility"
Wand Sheath,common,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wargong,none,0,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Warhorse,none,0,0,0,0.0,,MNT,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Warship,none,0,0,0,0.0,,SHP,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Watchful Helm,very rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,1,,0,0,0,0,0,0,0,0,,see invisibility
Waterskin,none,0,0,0,5.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wave,legendary,1,0,1,4.0,trident|phb,M,,,,0,20/60,0,3,martial,"T,V",1D6,P,1D6,0,0,0,,0,0,0,0,0,0,0,0,,speak with animals
Waythe,legendary,1,0,1,6.0,greatsword|phb,M,,,,0,,0,1,martial,"H,2H",2D6,S,2D6,0,0,0,,0,0,0,0,0,0,0,0,,
Weaver's Tools,none,0,0,0,5.0,,AT,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Weird Tank,rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Well of Many Worlds,legendary,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wheat,none,0,0,0,1.0,,TG,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wheel of Stars,very rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,1,0,0,0,,"dancing lights,guidance,message,fly,levitate"
Wheel of Wind and Water,uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Whelm,legendary,1,0,1,2.0,warhammer|phb,M,,,,0,20/60,0,3,martial,"T,V",1D8,B,1D8,0,0,0,,0,0,0,0,0,0,0,0,,"detect evil and good,locate object"
Whetstone,none,0,0,0,1.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Whisper Jar,varies,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,"detect evil and good,detect magic,detect poison and disease,find traps,identify,locate animals or plants"
White Dragon Cape,unknown (magic),0,0,0,0.0,,OTH,,,cold,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
White Dragon Mask,legendary,1,0,0,0.0,,,,,cold,0,,0,0,,,0,,0,1,0,0,,0,0,0,0,0,0,0,0,,
White Dragon Scale Mail,very rare,1,0,0,45.0,,MA,,,cold,0,,0,0,,,0,,0,0,0,1,14,0,1,0,0,1,0,0,0,,
Wildroot,unknown,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Will of the Talon,artifact,1,0,1,2.0,war pick|PHB,M,,,"acid,cold,fire,lightning,poison",0,,1,1,martial,,1D8,P,1D8,0,0,0,,0,0,0,0,0,0,0,0,,
Willowshade Oil,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wind Fan,uncommon,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,gust of wind
Windvane,legendary,1,0,0,3.0,spear|phb,M,,,lightning,0,20/60,0,2,simple,"T,V,F",1D6,P,1D6,1,0,0,,0,0,0,0,0,0,0,0,,dominate monster
Winged Boots,uncommon,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wings of Flying,rare,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wingwear,uncommon,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,3,,
Winter's Dark Bite,uncommon,0,0,0,6.0,greatsword|phb,M,,,,0,,0,1,martial,"H,2H",2D6,S,2D6,0,0,0,,0,0,0,0,0,0,0,0,,
Woodcarver's Tools,none,0,0,0,5.0,,AT,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wreath of the Prism,legendary,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,dominate monster
Wukka Nut,unknown,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wyllow's Staff of Flowers,none,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Wyrmskull Throne,artifact,0,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,9,dawn,"lightning bolt,globe of invulnerability"
Wyvern Poison,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,1,0,0,0,0,0,,
Yahcha,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Yarting,none,0,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Yellow Sapphire,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Yew Wand,none,0,0,0,1.0,,SCF,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Ythryn Mythallar,legendary,1,0,0,0.0,,,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,control weather
Zabou,none,0,0,0,0.0,,G,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Zircon,none,0,0,0,0.0,,$,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
Zulkoon,none,0,0,0,0.0,,INS,,,,0,,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,
